school_code	boro	number_of_classes	core_subject_ms_core_and_9_12_only_	school_name	size_of_smallest_class	total_register	data_source	program_type	csd	core_course_ms_core_and_9_12_only_	average_class_size	size_of_largest_class	service_category_k_9_only_	grade_
Q017	Q	1	-	P.S. 017 HENRY DAVID THOREAU	23	23	ATS	CTT	30	-	23.0	23	-	03
Q017	Q	3	-	P.S. 017 HENRY DAVID THOREAU	27	83	ATS	GEN ED	30	-	27.7	28	-	04
Q017	Q	1	-	P.S. 017 HENRY DAVID THOREAU	24	24	ATS	CTT	30	-	24.0	24	-	04
Q017	Q	2	-	P.S. 017 HENRY DAVID THOREAU	24	51	ATS	GEN ED	30	-	25.5	27	-	05
Q017	Q	2	-	P.S. 017 HENRY DAVID THOREAU	27	55	ATS	CTT	30	-	27.5	28	-	05
Q017	Q	1	-	P.S. 017 HENRY DAVID THOREAU	12	12	ATS	SPEC ED	30	-	12.0	12	12:1	0K-09
Q017	Q	1	-	P.S. 017 HENRY DAVID THOREAU	12	10	ATS	SPEC ED	30	-	10.0	12	12:1:1	0K-09
Q069	Q	8	-	P.S. 069 JACKSON HEIGHTS	19	173	ATS	GEN ED	30	-	21.6	24	-	0K
Q069	Q	1	-	P.S. 069 JACKSON HEIGHTS	21	21	ATS	CTT	30	-	21.0	21	-	0K
Q069	Q	8	-	P.S. 069 JACKSON HEIGHTS	18	159	ATS	GEN ED	30	-	19.9	23	-	01
Q069	Q	1	-	P.S. 069 JACKSON HEIGHTS	23	23	ATS	CTT	30	-	23.0	23	-	01
Q069	Q	6	-	P.S. 069 JACKSON HEIGHTS	26	163	ATS	GEN ED	30	-	27.2	28	-	02
Q069	Q	8	-	P.S. 069 JACKSON HEIGHTS	19	186	ATS	GEN ED	30	-	23.3	26	-	03
Q069	Q	1	-	P.S. 069 JACKSON HEIGHTS	25	25	ATS	CTT	30	-	25.0	25	-	03
Q069	Q	6	-	P.S. 069 JACKSON HEIGHTS	28	178	ATS	GEN ED	30	-	29.7	32	-	04
Q069	Q	1	-	P.S. 069 JACKSON HEIGHTS	27	27	ATS	CTT	30	-	27.0	27	-	04
Q069	Q	6	-	P.S. 069 JACKSON HEIGHTS	28	178	ATS	GEN ED	30	-	29.7	32	-	05
Q069	Q	1	-	P.S. 069 JACKSON HEIGHTS	32	32	ATS	CTT	30	-	32.0	32	-	05
Q069	Q	1	-	P.S. 069 JACKSON HEIGHTS	12	12	ATS	SPEC ED	30	-	12.0	12	12:1:1	0K-09
Q070	Q	8	-	P.S. 070 QUEENS	15	134	ATS	GEN ED	30	-	16.8	20	-	0K
Q070	Q	1	-	P.S. 070 QUEENS	14	14	ATS	CTT	30	-	14.0	14	-	0K
Q070	Q	8	-	P.S. 070 QUEENS	18	158	ATS	GEN ED	30	-	19.8	21	-	01
Q070	Q	8	-	P.S. 070 QUEENS	19	163	ATS	GEN ED	30	-	20.4	21	-	02
Q070	Q	1	-	P.S. 070 QUEENS	22	22	ATS	CTT	30	-	22.0	22	-	02
Q070	Q	8	-	P.S. 070 QUEENS	16	145	ATS	GEN ED	30	-	18.1	20	-	03
Q070	Q	1	-	P.S. 070 QUEENS	17	17	ATS	CTT	30	-	17.0	17	-	03
Q070	Q	5	-	P.S. 070 QUEENS	20	137	ATS	GEN ED	30	-	27.4	32	-	04
Q070	Q	6	-	P.S. 070 QUEENS	24	149	ATS	GEN ED	30	-	24.8	26	-	05
Q070	Q	1	-	P.S. 070 QUEENS	12	12	ATS	SPEC ED	30	-	12.0	12	12:1	0K-09
Q070	Q	1	-	P.S. 070 QUEENS	12	8	ATS	SPEC ED	30	-	8.0	12	12:1:1	0K-09
Q076	Q	3	-	P.S. 076 WILLIAM HALLET	19	60	ATS	GEN ED	30	-	20.0	21	-	0K
Q076	Q	2	-	P.S. 076 WILLIAM HALLET	11	28	ATS	CTT	30	-	14.0	17	-	0K
Q076	Q	2	-	P.S. 076 WILLIAM HALLET	14	31	ATS	GEN ED	30	-	15.5	17	-	01
Q076	Q	3	-	P.S. 076 WILLIAM HALLET	11	44	ATS	CTT	30	-	14.7	22	-	01
Q076	Q	4	-	P.S. 076 WILLIAM HALLET	14	62	ATS	GEN ED	30	-	15.5	19	-	02
Q076	Q	1	-	P.S. 076 WILLIAM HALLET	24	24	ATS	CTT	30	-	24.0	24	-	02
Q076	Q	3	-	P.S. 076 WILLIAM HALLET	16	54	ATS	GEN ED	30	-	18.0	22	-	03
Q076	Q	1	-	P.S. 076 WILLIAM HALLET	24	24	ATS	CTT	30	-	24.0	24	-	03
Q076	Q	3	-	P.S. 076 WILLIAM HALLET	15	50	ATS	GEN ED	30	-	16.7	19	-	04
Q076	Q	1	-	P.S. 076 WILLIAM HALLET	24	24	ATS	CTT	30	-	24.0	24	-	04
Q076	Q	3	-	P.S. 076 WILLIAM HALLET	16	52	ATS	GEN ED	30	-	17.3	20	-	05
Q076	Q	1	-	P.S. 076 WILLIAM HALLET	23	23	ATS	CTT	30	-	23.0	23	-	05
Q076	Q	9	-	P.S. 076 WILLIAM HALLET	7	92	ATS	SPEC ED	30	-	10.2	12	12:1:1	0K-09
Q078	Q	2	-	P.S. 078	20	41	ATS	GEN ED	30	-	20.5	21	-	0K
Q078	Q	2	-	P.S. 078	16	35	ATS	GEN ED	30	-	17.5	19	-	01
Q078	Q	2	-	P.S. 078	20	40	ATS	GEN ED	30	-	20.0	20	-	02
Q078	Q	1	-	P.S. 078	14	14	ATS	GEN ED	30	-	14.0	14	-	03
Q078	Q	1	-	P.S. 078	22	22	ATS	CTT	30	-	22.0	22	-	03
Q078	Q	1	-	P.S. 078	12	12	ATS	GEN ED	30	-	12.0	12	-	04
Q078	Q	1	-	P.S. 078	19	19	ATS	CTT	30	-	19.0	19	-	04
Q078	Q	1	-	P.S. 078	16	16	ATS	GEN ED	30	-	16.0	16	-	05
Q078	Q	1	-	P.S. 078	20	20	ATS	CTT	30	-	20.0	20	-	05
Q084	Q	2	-	P.S. 084 STEINWAY	24	48	ATS	GEN ED	30	-	24.0	24	-	0K
Q084	Q	2	-	P.S. 084 STEINWAY	14	33	ATS	GEN ED	30	-	16.5	19	-	01
Q084	Q	1	-	P.S. 084 STEINWAY	24	24	ATS	CTT	30	-	24.0	24	-	01
Q084	Q	1	-	P.S. 084 STEINWAY	17	17	ATS	GEN ED	30	-	17.0	17	-	02
Q084	Q	1	-	P.S. 084 STEINWAY	25	25	ATS	CTT	30	-	25.0	25	-	02
Q084	Q	2	-	P.S. 084 STEINWAY	23	48	ATS	GEN ED	30	-	24.0	25	-	03
Q084	Q	1	-	P.S. 084 STEINWAY	20	20	ATS	CTT	30	-	20.0	20	-	03
Q084	Q	2	-	P.S. 084 STEINWAY	22	45	ATS	GEN ED	30	-	22.5	23	-	04
Q084	Q	2	-	P.S. 084 STEINWAY	24	48	ATS	GEN ED	30	-	24.0	24	-	05
Q084	Q	1	-	P.S. 084 STEINWAY	31	31	ATS	CTT	30	-	31.0	31	-	06
Q084	Q	1	-	P.S. 084 STEINWAY	20	20	ATS	GEN ED	30	-	20.0	20	-	07
Q084	Q	1	-	P.S. 084 STEINWAY	13	13	ATS	SPEC ED	30	-	13.0	13	12:1	0K-09
Q084	Q	1	ENGLISH	P.S. 084 STEINWAY	20	20	ATS	GEN ED	30	-	20.0	20	-	MS CORE
Q084	Q	1	SOCIAL STUDIES	P.S. 084 STEINWAY	20	20	ATS	GEN ED	30	-	20.0	20	-	MS CORE
Q084	Q	1	SCIENCE	P.S. 084 STEINWAY	20	20	ATS	GEN ED	30	-	20.0	20	-	MS CORE
Q084	Q	2	MATH	P.S. 084 STEINWAY	20	40	ATS	GEN ED	30	-	20.0	20	-	MS CORE
Q085	Q	3	-	P.S. 085 JUDGE CHARLES VALLONE	20	62	ATS	GEN ED	30	-	20.7	22	-	0K
Q085	Q	1	-	P.S. 085 JUDGE CHARLES VALLONE	21	21	ATS	CTT	30	-	21.0	21	-	0K
Q085	Q	2	-	P.S. 085 JUDGE CHARLES VALLONE	19	39	ATS	GEN ED	30	-	19.5	20	-	01
Q085	Q	1	-	P.S. 085 JUDGE CHARLES VALLONE	19	19	ATS	CTT	30	-	19.0	19	-	01
Q085	Q	1	-	P.S. 085 JUDGE CHARLES VALLONE	15	15	ATS	G&T	30	-	15.0	15	-	01
Q085	Q	3	-	P.S. 085 JUDGE CHARLES VALLONE	20	63	ATS	GEN ED	30	-	21.0	22	-	02
Q085	Q	2	-	P.S. 085 JUDGE CHARLES VALLONE	27	55	ATS	GEN ED	30	-	27.5	28	-	03
Q085	Q	1	-	P.S. 085 JUDGE CHARLES VALLONE	30	30	ATS	GEN ED	30	-	30.0	30	-	04
Q085	Q	1	-	P.S. 085 JUDGE CHARLES VALLONE	28	28	ATS	CTT	30	-	28.0	28	-	04
Q085	Q	2	-	P.S. 085 JUDGE CHARLES VALLONE	20	40	ATS	GEN ED	30	-	20.0	20	-	05
Q085	Q	2	-	P.S. 085 JUDGE CHARLES VALLONE	11	24	ATS	SPEC ED	30	-	12.0	13	12:1:1	0K-09
Q092	Q	4	-	P.S. 092 HARRY T. STEWART SR.	23	99	ATS	GEN ED	30	-	24.8	26	-	0K
Q092	Q	1	-	P.S. 092 HARRY T. STEWART SR.	25	25	ATS	CTT	30	-	25.0	25	-	0K
Q092	Q	6	-	P.S. 092 HARRY T. STEWART SR.	24	154	ATS	GEN ED	30	-	25.7	28	-	01
Q092	Q	5	-	P.S. 092 HARRY T. STEWART SR.	23	130	ATS	GEN ED	30	-	26.0	29	-	02
Q092	Q	1	-	P.S. 092 HARRY T. STEWART SR.	24	24	ATS	CTT	30	-	24.0	24	-	02
Q092	Q	5	-	P.S. 092 HARRY T. STEWART SR.	24	128	ATS	GEN ED	30	-	25.6	27	-	03
Q092	Q	4	-	P.S. 092 HARRY T. STEWART SR.	24	103	ATS	GEN ED	30	-	25.8	27	-	04
Q092	Q	1	-	P.S. 092 HARRY T. STEWART SR.	24	24	ATS	CTT	30	-	24.0	24	-	04
Q092	Q	4	-	P.S. 092 HARRY T. STEWART SR.	10	83	ATS	GEN ED	30	-	20.8	28	-	05
Q092	Q	1	-	P.S. 092 HARRY T. STEWART SR.	24	24	ATS	CTT	30	-	24.0	24	-	05
Q092	Q	1	-	P.S. 092 HARRY T. STEWART SR.	11	11	ATS	SPEC ED	30	-	11.0	11	12:1	0K-09
Q092	Q	2	-	P.S. 092 HARRY T. STEWART SR.	11	15	ATS	SPEC ED	30	-	7.5	11	12:1:1	0K-09
Q111	Q	2	-	P.S. 111 JACOB BLACKWELL	16	33	ATS	GEN ED	30	-	16.5	17	-	0K
Q111	Q	3	-	P.S. 111 JACOB BLACKWELL	14	45	ATS	GEN ED	30	-	15.0	16	-	01
Q111	Q	2	-	P.S. 111 JACOB BLACKWELL	12	31	ATS	GEN ED	30	-	15.5	19	-	02
Q111	Q	1	-	P.S. 111 JACOB BLACKWELL	16	16	ATS	CTT	30	-	16.0	16	-	02
Q111	Q	2	-	P.S. 111 JACOB BLACKWELL	21	43	ATS	GEN ED	30	-	21.5	22	-	03
Q111	Q	2	-	P.S. 111 JACOB BLACKWELL	15	34	ATS	GEN ED	30	-	17.0	19	-	04
Q111	Q	1	-	P.S. 111 JACOB BLACKWELL	16	16	ATS	CTT	30	-	16.0	16	-	04
Q111	Q	1	-	P.S. 111 JACOB BLACKWELL	21	21	ATS	GEN ED	30	-	21.0	21	-	05
Q111	Q	1	-	P.S. 111 JACOB BLACKWELL	20	20	ATS	CTT	30	-	20.0	20	-	05
Q111	Q	1	-	P.S. 111 JACOB BLACKWELL	21	21	ATS	GEN ED	30	-	21.0	21	-	06
Q111	Q	1	-	P.S. 111 JACOB BLACKWELL	23	23	ATS	CTT	30	-	23.0	23	-	06
Q111	Q	1	-	P.S. 111 JACOB BLACKWELL	22	22	ATS	CTT	30	-	22.0	22	-	07
Q111	Q	1	-	P.S. 111 JACOB BLACKWELL	10	10	ATS	CTT	30	-	10.0	10	-	08
Q111	Q	3	-	P.S. 111 JACOB BLACKWELL	7	27	ATS	SPEC ED	30	-	9.0	12	12:1:1	0K-09
Q111	Q	2	ENGLISH	P.S. 111 JACOB BLACKWELL	10	31	HSST	GEN ED	30	-	15.5	21	-	MS CORE
Q111	Q	2	SOCIAL STUDIES	P.S. 111 JACOB BLACKWELL	10	31	HSST	GEN ED	30	-	15.5	21	-	MS CORE
Q111	Q	2	SCIENCE	P.S. 111 JACOB BLACKWELL	10	31	HSST	GEN ED	30	-	15.5	21	-	MS CORE
Q111	Q	2	MATH	P.S. 111 JACOB BLACKWELL	10	31	HSST	GEN ED	30	-	15.5	21	-	MS CORE
Q112	Q	2	-	P.S. 112 DUTCH KILLS	16	38	ATS	GEN ED	30	-	19.0	22	-	0K
Q112	Q	1	-	P.S. 112 DUTCH KILLS	20	20	ATS	CTT	30	-	20.0	20	-	0K
Q112	Q	3	-	P.S. 112 DUTCH KILLS	17	67	ATS	GEN ED	30	-	22.3	25	-	01
Q112	Q	1	-	P.S. 112 DUTCH KILLS	23	23	ATS	CTT	30	-	23.0	23	-	01
Q112	Q	4	-	P.S. 112 DUTCH KILLS	17	76	ATS	GEN ED	30	-	19.0	21	-	02
Q112	Q	4	-	P.S. 112 DUTCH KILLS	16	68	ATS	GEN ED	30	-	17.0	18	-	03
Q112	Q	3	-	P.S. 112 DUTCH KILLS	24	74	ATS	GEN ED	30	-	24.7	26	-	04
Q112	Q	2	-	P.S. 112 DUTCH KILLS	23	46	ATS	GEN ED	30	-	23.0	23	-	05
Q112	Q	1	-	P.S. 112 DUTCH KILLS	19	19	ATS	CTT	30	-	19.0	19	-	05
Q112	Q	1	-	P.S. 112 DUTCH KILLS	13	13	ATS	SPEC ED	30	-	13.0	13	12:1	0K-09
Q112	Q	3	-	P.S. 112 DUTCH KILLS	13	32	ATS	SPEC ED	30	-	10.7	13	12:1:1	0K-09
Q122	Q	6	-	P.S. 122 MAMIE FAY	22	142	ATS	GEN ED	30	-	23.7	25	-	0K
Q122	Q	1	-	P.S. 122 MAMIE FAY	20	20	ATS	CTT	30	-	20.0	20	-	0K
Q122	Q	8	-	P.S. 122 MAMIE FAY	18	150	ATS	GEN ED	30	-	18.8	20	-	01
Q122	Q	1	-	P.S. 122 MAMIE FAY	24	24	ATS	CTT	30	-	24.0	24	-	01
Q122	Q	6	-	P.S. 122 MAMIE FAY	15	126	ATS	GEN ED	30	-	21.0	24	-	02
Q122	Q	1	-	P.S. 122 MAMIE FAY	25	25	ATS	CTT	30	-	25.0	25	-	02
Q122	Q	1	-	P.S. 122 MAMIE FAY	25	25	ATS	G&T	30	-	25.0	25	-	02
Q122	Q	6	-	P.S. 122 MAMIE FAY	20	147	ATS	GEN ED	30	-	24.5	26	-	03
Q122	Q	1	-	P.S. 122 MAMIE FAY	23	23	ATS	CTT	30	-	23.0	23	-	03
Q122	Q	1	-	P.S. 122 MAMIE FAY	24	24	ATS	G&T	30	-	24.0	24	-	03
Q122	Q	5	-	P.S. 122 MAMIE FAY	26	136	ATS	GEN ED	30	-	27.2	28	-	04
Q122	Q	1	-	P.S. 122 MAMIE FAY	25	25	ATS	CTT	30	-	25.0	25	-	04
Q122	Q	1	-	P.S. 122 MAMIE FAY	25	25	ATS	G&T	30	-	25.0	25	-	04
Q122	Q	4	-	P.S. 122 MAMIE FAY	33	136	ATS	GEN ED	30	-	34.0	35	-	05
Q122	Q	1	-	P.S. 122 MAMIE FAY	27	27	ATS	CTT	30	-	27.0	27	-	05
Q122	Q	1	-	P.S. 122 MAMIE FAY	27	27	ATS	G&T	30	-	27.0	27	-	05
Q122	Q	4	-	P.S. 122 MAMIE FAY	26	105	ATS	G&T	30	-	26.3	27	-	06
Q122	Q	3	-	P.S. 122 MAMIE FAY	26	80	ATS	G&T	30	-	26.7	27	-	07
Q122	Q	2	-	P.S. 122 MAMIE FAY	30	60	ATS	G&T	30	-	30.0	30	-	08
Q122	Q	1	-	P.S. 122 MAMIE FAY	8	8	ATS	SPEC ED	30	-	8.0	8	12:1	0K-09
Q122	Q	1	-	P.S. 122 MAMIE FAY	8	11	ATS	SPEC ED	30	-	11.0	8	12:1:1	0K-09
Q122	Q	9	ENGLISH	P.S. 122 MAMIE FAY	25	244	ATS	GEN ED	30	-	27.1	30	-	MS CORE
Q122	Q	9	SOCIAL STUDIES	P.S. 122 MAMIE FAY	25	244	ATS	GEN ED	30	-	27.1	30	-	MS CORE
Q122	Q	9	SCIENCE	P.S. 122 MAMIE FAY	25	244	ATS	GEN ED	30	-	27.1	30	-	MS CORE
Q122	Q	18	MATH	P.S. 122 MAMIE FAY	25	488	ATS	GEN ED	30	-	27.1	30	-	MS CORE
Q126	Q	5	-	ALBERT SHANKER SCHOOL FOR VISUAL AND PER	23	134	ATS	GEN ED	30	-	26.8	28	-	06
Q126	Q	2	-	ALBERT SHANKER SCHOOL FOR VISUAL AND PER	18	37	ATS	CTT	30	-	18.5	19	-	06
Q126	Q	5	-	ALBERT SHANKER SCHOOL FOR VISUAL AND PER	24	132	ATS	GEN ED	30	-	26.4	28	-	07
Q126	Q	2	-	ALBERT SHANKER SCHOOL FOR VISUAL AND PER	21	45	ATS	CTT	30	-	22.5	24	-	07
Q126	Q	5	-	ALBERT SHANKER SCHOOL FOR VISUAL AND PER	28	147	ATS	GEN ED	30	-	29.4	30	-	08
Q126	Q	2	-	ALBERT SHANKER SCHOOL FOR VISUAL AND PER	29	60	ATS	CTT	30	-	30.0	31	-	08
Q126	Q	5	-	ALBERT SHANKER SCHOOL FOR VISUAL AND PER	2	40	ATS	SPEC ED	30	-	8.0	12	12:1	0K-09
Q126	Q	2	-	ALBERT SHANKER SCHOOL FOR VISUAL AND PER	2	16	ATS	SPEC ED	30	-	8.0	12	12:1:1	0K-09
Q126	Q	27	ENGLISH	ALBERT SHANKER SCHOOL FOR VISUAL AND PER	6	700	ATS	GEN ED	30	-	25.9	32	-	MS CORE
Q126	Q	21	SOCIAL STUDIES	ALBERT SHANKER SCHOOL FOR VISUAL AND PER	20	589	ATS	GEN ED	30	-	28.0	32	-	MS CORE
Q126	Q	21	SCIENCE	ALBERT SHANKER SCHOOL FOR VISUAL AND PER	20	588	ATS	GEN ED	30	-	28.0	32	-	MS CORE
Q126	Q	47	MATH	ALBERT SHANKER SCHOOL FOR VISUAL AND PER	6	1221	ATS	GEN ED	30	-	26.0	32	-	MS CORE
Q127	Q	5	-	P.S. 127 AEROSPACE SCIENCE MAGNE	23	127	ATS	GEN ED	30	-	25.4	28	-	0K
Q127	Q	5	-	P.S. 127 AEROSPACE SCIENCE MAGNE	25	130	ATS	GEN ED	30	-	26.0	27	-	01
Q127	Q	1	-	P.S. 127 AEROSPACE SCIENCE MAGNE	26	26	ATS	CTT	30	-	26.0	26	-	01
Q127	Q	5	-	P.S. 127 AEROSPACE SCIENCE MAGNE	19	108	ATS	GEN ED	30	-	21.6	24	-	02
Q127	Q	1	-	P.S. 127 AEROSPACE SCIENCE MAGNE	23	23	ATS	CTT	30	-	23.0	23	-	02
Q127	Q	5	-	P.S. 127 AEROSPACE SCIENCE MAGNE	16	91	ATS	GEN ED	30	-	18.2	20	-	03
Q127	Q	1	-	P.S. 127 AEROSPACE SCIENCE MAGNE	21	21	ATS	CTT	30	-	21.0	21	-	03
Q127	Q	5	-	P.S. 127 AEROSPACE SCIENCE MAGNE	25	133	ATS	GEN ED	30	-	26.6	28	-	04
Q127	Q	4	-	P.S. 127 AEROSPACE SCIENCE MAGNE	26	115	ATS	GEN ED	30	-	28.8	30	-	05
Q127	Q	4	-	P.S. 127 AEROSPACE SCIENCE MAGNE	22	93	ATS	GEN ED	30	-	23.3	25	-	06
Q127	Q	4	-	P.S. 127 AEROSPACE SCIENCE MAGNE	24	102	ATS	GEN ED	30	-	25.5	26	-	07
Q127	Q	4	-	P.S. 127 AEROSPACE SCIENCE MAGNE	24	103	ATS	GEN ED	30	-	25.8	29	-	08
Q127	Q	6	-	P.S. 127 AEROSPACE SCIENCE MAGNE	7	64	ATS	SPEC ED	30	-	10.7	12	12:1:1	0K-09
Q127	Q	12	ENGLISH	P.S. 127 AEROSPACE SCIENCE MAGNE	22	296	ATS	GEN ED	30	-	24.7	28	-	MS CORE
Q127	Q	12	SOCIAL STUDIES	P.S. 127 AEROSPACE SCIENCE MAGNE	22	296	ATS	GEN ED	30	-	24.7	28	-	MS CORE
Q127	Q	12	SCIENCE	P.S. 127 AEROSPACE SCIENCE MAGNE	22	297	ATS	GEN ED	30	-	24.8	28	-	MS CORE
Q127	Q	16	MATH	P.S. 127 AEROSPACE SCIENCE MAGNE	22	396	ATS	GEN ED	30	-	24.8	28	-	MS CORE
Q141	Q	8	-	I.S. 141 THE STEINWAY	23	236	ATS	GEN ED	30	-	29.5	32	-	06
Q141	Q	2	-	I.S. 141 THE STEINWAY	30	60	ATS	CTT	30	-	30.0	30	-	06
Q141	Q	11	-	I.S. 141 THE STEINWAY	14	298	ATS	GEN ED	30	-	27.1	30	-	07
Q141	Q	1	-	I.S. 141 THE STEINWAY	30	30	ATS	CTT	30	-	30.0	30	-	07
Q141	Q	10	-	I.S. 141 THE STEINWAY	16	290	ATS	GEN ED	30	-	29.0	33	-	08
Q141	Q	2	-	I.S. 141 THE STEINWAY	27	57	ATS	CTT	30	-	28.5	30	-	08
Q141	Q	2	-	I.S. 141 THE STEINWAY	10	21	ATS	SPEC ED	30	-	10.5	11	12:1	0K-09
Q141	Q	2	-	I.S. 141 THE STEINWAY	10	19	ATS	SPEC ED	30	-	9.5	11	12:1:1	0K-09
Q141	Q	38	ENGLISH	I.S. 141 THE STEINWAY	9	1031	ATS	GEN ED	30	-	27.1	32	-	MS CORE
Q141	Q	38	SOCIAL STUDIES	I.S. 141 THE STEINWAY	9	1008	ATS	GEN ED	30	-	26.5	32	-	MS CORE
Q141	Q	38	SCIENCE	I.S. 141 THE STEINWAY	9	1008	ATS	GEN ED	30	-	26.5	32	-	MS CORE
Q141	Q	57	MATH	I.S. 141 THE STEINWAY	9	1475	ATS	GEN ED	30	-	25.9	32	-	MS CORE
Q145	Q	21	-	I.S. 145 JOSEPH PULITZER	22	574	ATS	GEN ED	30	-	27.3	30	-	06
Q145	Q	2	-	I.S. 145 JOSEPH PULITZER	29	58	ATS	CTT	30	-	29.0	29	-	06
Q145	Q	20	-	I.S. 145 JOSEPH PULITZER	22	550	ATS	GEN ED	30	-	27.5	31	-	07
Q145	Q	1	-	I.S. 145 JOSEPH PULITZER	30	30	ATS	CTT	30	-	30.0	30	-	07
Q145	Q	22	-	I.S. 145 JOSEPH PULITZER	19	615	ATS	GEN ED	30	-	28.0	31	-	08
Q145	Q	2	-	I.S. 145 JOSEPH PULITZER	28	58	ATS	CTT	30	-	29.0	30	-	08
Q145	Q	1	-	I.S. 145 JOSEPH PULITZER	10	10	ATS	SPEC ED	30	-	10.0	10	12:1	0K-09
Q145	Q	1	-	I.S. 145 JOSEPH PULITZER	10	11	ATS	SPEC ED	30	-	11.0	10	12:1:1	0K-09
Q145	Q	74	ENGLISH	I.S. 145 JOSEPH PULITZER	8	2004	ATS	GEN ED	30	-	27.1	32	-	MS CORE
Q145	Q	78	SOCIAL STUDIES	I.S. 145 JOSEPH PULITZER	8	2143	ATS	GEN ED	30	-	27.5	32	-	MS CORE
Q145	Q	70	SCIENCE	I.S. 145 JOSEPH PULITZER	8	1929	ATS	GEN ED	30	-	27.6	32	-	MS CORE
Q145	Q	110	MATH	I.S. 145 JOSEPH PULITZER	8	3032	ATS	GEN ED	30	-	27.6	32	-	MS CORE
Q148	Q	7	-	P.S. 148 QUEENS	18	146	ATS	GEN ED	30	-	20.9	26	-	0K
Q148	Q	1	-	P.S. 148 QUEENS	21	21	ATS	CTT	30	-	21.0	21	-	0K
Q148	Q	9	-	P.S. 148 QUEENS	14	187	ATS	GEN ED	30	-	20.8	23	-	01
Q148	Q	8	-	P.S. 148 QUEENS	14	169	ATS	GEN ED	30	-	21.1	24	-	02
Q148	Q	8	-	P.S. 148 QUEENS	18	159	ATS	GEN ED	30	-	19.9	21	-	03
Q148	Q	1	-	P.S. 148 QUEENS	17	17	ATS	CTT	30	-	17.0	17	-	03
Q148	Q	5	-	P.S. 148 QUEENS	25	141	ATS	GEN ED	30	-	28.2	31	-	04
Q148	Q	1	-	P.S. 148 QUEENS	26	26	ATS	CTT	30	-	26.0	26	-	04
Q148	Q	6	-	P.S. 148 QUEENS	21	158	ATS	GEN ED	30	-	26.3	29	-	05
Q148	Q	1	-	P.S. 148 QUEENS	24	24	ATS	CTT	30	-	24.0	24	-	05
Q148	Q	2	-	P.S. 148 QUEENS	11	23	ATS	SPEC ED	30	-	11.5	12	12:1	0K-09
Q149	Q	6	-	P.S. 149 CHRISTA MCAULIFFE	24	150	ATS	GEN ED	30	-	25.0	26	-	0K
Q149	Q	1	-	P.S. 149 CHRISTA MCAULIFFE	25	25	ATS	CTT	30	-	25.0	25	-	0K
Q149	Q	6	-	P.S. 149 CHRISTA MCAULIFFE	26	160	ATS	GEN ED	30	-	26.7	27	-	01
Q149	Q	1	-	P.S. 149 CHRISTA MCAULIFFE	23	23	ATS	CTT	30	-	23.0	23	-	01
Q149	Q	6	-	P.S. 149 CHRISTA MCAULIFFE	22	146	ATS	GEN ED	30	-	24.3	27	-	02
Q149	Q	1	-	P.S. 149 CHRISTA MCAULIFFE	23	23	ATS	CTT	30	-	23.0	23	-	02
Q149	Q	7	-	P.S. 149 CHRISTA MCAULIFFE	26	198	ATS	GEN ED	30	-	28.3	30	-	03
Q149	Q	1	-	P.S. 149 CHRISTA MCAULIFFE	22	22	ATS	CTT	30	-	22.0	22	-	03
Q149	Q	7	-	P.S. 149 CHRISTA MCAULIFFE	16	194	ATS	GEN ED	30	-	27.7	34	-	04
Q149	Q	1	-	P.S. 149 CHRISTA MCAULIFFE	27	27	ATS	CTT	30	-	27.0	27	-	04
Q149	Q	7	-	P.S. 149 CHRISTA MCAULIFFE	18	166	ATS	GEN ED	30	-	23.7	29	-	05
Q149	Q	1	-	P.S. 149 CHRISTA MCAULIFFE	27	27	ATS	CTT	30	-	27.0	27	-	05
Q149	Q	1	-	P.S. 149 CHRISTA MCAULIFFE	8	8	ATS	SPEC ED	30	-	8.0	8	12:1:1	0K-09
Q150	Q	5	-	P.S. 150 QUEENS	23	119	ATS	GEN ED	30	-	23.8	26	-	0K
Q150	Q	2	-	P.S. 150 QUEENS	21	45	ATS	CTT	30	-	22.5	24	-	0K
Q150	Q	5	-	P.S. 150 QUEENS	21	120	ATS	GEN ED	30	-	24.0	26	-	01
Q150	Q	2	-	P.S. 150 QUEENS	22	46	ATS	CTT	30	-	23.0	24	-	01
Q150	Q	1	-	P.S. 150 QUEENS	18	18	ATS	G&T	30	-	18.0	18	-	01
Q150	Q	4	-	P.S. 150 QUEENS	25	103	ATS	GEN ED	30	-	25.8	26	-	02
Q150	Q	2	-	P.S. 150 QUEENS	24	50	ATS	CTT	30	-	25.0	26	-	02
Q150	Q	1	-	P.S. 150 QUEENS	25	25	ATS	G&T	30	-	25.0	25	-	02
Q150	Q	5	-	P.S. 150 QUEENS	12	106	ATS	GEN ED	30	-	21.2	25	-	03
Q150	Q	2	-	P.S. 150 QUEENS	22	45	ATS	CTT	30	-	22.5	23	-	03
Q150	Q	1	-	P.S. 150 QUEENS	26	26	ATS	G&T	30	-	26.0	26	-	03
Q150	Q	4	-	P.S. 150 QUEENS	21	86	ATS	GEN ED	30	-	21.5	22	-	04
Q150	Q	2	-	P.S. 150 QUEENS	24	49	ATS	CTT	30	-	24.5	25	-	04
Q150	Q	1	-	P.S. 150 QUEENS	26	26	ATS	G&T	30	-	26.0	26	-	04
Q150	Q	5	-	P.S. 150 QUEENS	12	120	ATS	GEN ED	30	-	24.0	28	-	05
